company_name,position_name,salary,city,work_years,education,advantage,desc,mark
网易,iOS,20k-40k,北京,3-5年,本科,"节日福利,年终奖,免费班车,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金,包吃",https://www.zhipin.com/job_detail/4fb19d844ad2e4ff1nx909W1GFo~.html,5
浙江大华,iOS,13k-26k,杭州,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,五险一金,带薪年假,零食下午茶,定期体检,股票期权,通讯补贴,员工旅游,加班补助,住房补贴",https://www.zhipin.com/job_detail/13374a3d60fc1c991nN63tu4FlA~.html,5
Suning,iOS,15k-30k,南京,3-5年,大专,"节日福利,年终奖,餐补,带薪年假,定期体检,交通补助,通讯补贴,五险一金",https://www.zhipin.com/job_detail/948dcf266d9041ed1HR42d6-E1U~.html,5
阿里巴巴集团,iOS,20k-40k,北京,3-5年,本科,"节日福利,年终奖,餐补,保险,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/44c517e5fa02a9b41XB90t-9GFY~.html,5
软通动力,ios,10k-11k,西安,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/b3ffdda7485f9dd21Hd50968EVQ~.html,5
今日头条,iOS,25k-50k,北京,1-3年,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/11359061b2262f0d1nxz2920EVY~.html,5
Suning,iOS,15k-25k,南京,经验不限,本科,"节日福利,年终奖,餐补,带薪年假,定期体检,交通补助,通讯补贴,五险一金",https://www.zhipin.com/job_detail/26cb5f5801787e091HR42di-GFY~.html,5
蚂蚁金服,iOS,20k-40k,杭州,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/4e97a14ab241bda41n1_0t65EFE~.html,5
今日头条,iOS,20k-40k,北京,1-3年,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/95c7b10ce17777b41XR-3Nq7ElM~.html,5
四九八网络科技,iOS,8k-12k,福州,1年以内,大专,,https://www.zhipin.com/job_detail/86f5c2fee5a383171nx_2dy7E1I~.html,5
Visa,iOS,20k-40k,北京,3-5年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,定期体检,五险一金",https://www.zhipin.com/job_detail/d6385db92f589c861XF92Nu5GFM~.html,5
今日头条,iOS,25k-50k,北京,3-5年,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/310a8674170e67871XJ_2du-FlE~.html,5
北京字节跳动,iOS,25k-50k,上海,3-5年,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/2a09fb90960761cb1Hd80tW7EVc~.html,5
腾讯,iOS,25k-35k,北京,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,交通补助,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/33c25edf96c705f31Xd93tq0EVQ~.html,5
思佰益,iOS,8k-9k,大连,3-5年,本科,,https://www.zhipin.com/job_detail/ff28762f7412e3e71Xd63t--F1I~.html,5
京北方,ios,11k-19k,北京,3-5年,本科,"餐补,免费班车,五险一金,员工旅游,带薪年假,全勤奖,加班补助",https://www.zhipin.com/job_detail/1dcc958a5150a35c1HR429W7F1E~.html,5
孩子王,iOS,15k-30k,南京,3-5年,本科,"节日福利,年终奖,餐补,免费班车,带薪年假,定期体检,股票期权,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/48de95cbeef9873b1nd_3NS9F1I~.html,5
苏宁易购,iOS,10k-15k,南京,3-5年,本科,"节日福利,年终奖,餐补,五险一金,带薪年假,交通补助,通讯补贴,加班补助",https://www.zhipin.com/job_detail/e9c1f667c51a65501Hd_2dm1F1A~.html,5
蚂蚁金服,iOS,30k-35k,北京,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/291e8c9f49d5c0821nZ9292-FVM~.html,5
蚂蚁金服,iOS,30k-50k,北京,5-10年,本科,"年终奖,餐补,免费班车,补充医疗保险,五险一金,带薪年假,零食下午茶,定期体检,交通补助,股票期权,员工旅游,加班补助",https://www.zhipin.com/job_detail/2531e6d2064cf3b31nB429i-EVo~.html,5
腾讯,iOS,15k-30k,北京,1-3年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,交通补助,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/a3accbac8f91fe761HV72N66EFY~.html,5
畅购天下,iOS,15k-20k,杭州,3-5年,大专,,https://www.zhipin.com/job_detail/91a596a3434813a51nV83ti9EFM~.html,5
阿里巴巴国际事业部,iOS,25k-50k,杭州,3-5年,本科,"节日福利,年终奖,餐补,住房补贴,补充医疗保险,定期体检,股票期权,员工旅游,五险一金,包吃",https://www.zhipin.com/job_detail/c73341a7b65fbe4d1XVz2tS9FVc~.html,5
厦门铃盛软件有限公司,IOS Engineer,15k-27k,厦门,3-5年,本科,"节日福利,年终奖,餐补,免费班车,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/da7a033c83ed76d31nFy39y_FlQ~.html,5
元拓科技,iOS,7k-14k,大连,1-3年,学历不限,"节日福利,加班补助,五险一金,带薪年假",https://www.zhipin.com/job_detail/8fbdb39f07243abe1X1_2t-7FVM~.html,5
浙江言川科技有限公司,iOS,9k-14k,杭州,3-5年,本科,"移动互联网,公司氛围好,智能硬件,扁平管理,免费零食,领导nice",https://www.zhipin.com/job_detail/808eca3a372e4bdc1nN73d66GVE~.html,5
快看世界,iOS,16k-32k,北京,经验不限,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金,包吃",https://www.zhipin.com/job_detail/f062f78b2d6cf0501nR-2tm0GFY~.html,5
阿里巴巴集团,iOS,20k-40k,杭州,3-5年,本科,"节日福利,年终奖,餐补,保险,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/1b8c1f9a082eb11e1XB43tu8GVE~.html,5
阿里巴巴集团,iOS,15k-30k,上海,3-5年,本科,"节日福利,年终奖,餐补,保险,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/63e620bbc3cb59b91XFz2tS8GFU~.html,5
六牛科技,iOS,7k-11k,临沂,经验不限,大专,"公司氛围好,年度旅游,带薪年假,扁平管理,领导nice",https://www.zhipin.com/job_detail/8c5b1a85d955519b0X163t--Fw~~.html,5
北京字节跳动,iOS,40k-70k,北京,经验不限,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/561524c515ae032c1Xd_3dW5E1o~.html,5
乐信集团,iOS,20k-30k,深圳,3-5年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/3f2261b9beada6e41nx72968FVQ~.html,5
石头世纪,IOS,10k-20k,北京,1-3年,本科,,https://www.zhipin.com/job_detail/10594ed8d2230f9f1n1z39W9FVM~.html,5
上海三思,iOS,20k-30k,上海,5-10年,本科,"节日福利,年终奖,生日券,高温费,14薪,带薪年假,定期体检,员工旅游,五险一金,包吃",https://www.zhipin.com/job_detail/baca1b0035145ad11nZ-3Nm4FVc~.html,5
哈啰出行,ios,15k-30k,上海,3-5年,大专,"节日福利,年终奖,餐补,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/9523a41e2c99b3011XZ_2960FlU~.html,5
京东集团,iOS,20k-40k,北京,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金,包吃",https://www.zhipin.com/job_detail/9975477859743dff1XF73ty_F1A~.html,5
龙采科技,IOS,6k-9k,大连,3-5年,学历不限,"节日福利,带薪年假,全勤奖,通讯补贴,五险一金",https://www.zhipin.com/job_detail/e78a70e868693a2e1XZ70ti7ElA~.html,5
遨游酒店信息技术公司,iOS,25k-50k,上海,5-10年,本科,"节日福利,年终奖,餐补,补充医疗保险,五险一金,员工旅游,带薪年假,定期体检,交通补助,通讯补贴,全勤奖,加班补助",https://www.zhipin.com/job_detail/416ddb07134c25151HZ92ti4E1U~.html,5
支付宝,IOS,25k-50k,上海,5-10年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,住房补贴,带薪年假,定期体检,交通补助,股票期权,通讯补贴,员工旅游,五险一金,包吃",https://www.zhipin.com/job_detail/9ccefd7a1f1eb85e1HZy2N-6GVs~.html,5
有赞,iOS,15k-25k,杭州,3-5年,本科,"节日福利,年终奖,餐补,带薪年假,定期体检,交通补助,股票期权,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/ec905bcfb4097f321XB52ty8F1o~.html,5
百得思维,iOS,10k-15k,合肥,3-5年,本科,,https://www.zhipin.com/job_detail/f96984e8f81e1bc01nx83t60GFo~.html,5
bilibili,iOS,20k-40k,上海,3-5年,本科,"节日福利,年终奖,餐补,住房补贴,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,通讯补贴,全勤奖,五险一金,包吃",https://www.zhipin.com/job_detail/5e7bbb552d64d4871HR53N67FVI~.html,5
屹通信息科技,ios,10k-13k,西安,1-3年,本科,"公司氛围好,智能硬件,扁平管理,年终分红,股票期权,地铁周边",https://www.zhipin.com/job_detail/65d983d6e913a2961HZz3dy7FVA~.html,5
屹通信息科技,ios,8k-12k,济宁,1-3年,本科,"公司氛围好,智能硬件,扁平管理,年终分红,股票期权,地铁周边",https://www.zhipin.com/job_detail/e47bd6f8b3afc9691HZz3dy7F1c~.html,5
涂鸦智能,iOS,20k-40k,杭州,经验不限,本科,"节日福利,年终奖,带薪年假,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/ed1ee8e63475df861Hd-29W8EVo~.html,5
天喻教育,iOS,6k-12k,武汉,1-3年,大专,"补充医疗保险,定期体检,五险一金",https://www.zhipin.com/job_detail/a199c1d12d2d2f2d1nB639y_EFQ~.html,5
东华博雅,ios,10k-18k,北京,3-5年,本科,,https://www.zhipin.com/job_detail/aa6f8ba1e87022dc1HV60921FFU~.html,5
中软国际,iOS,10k-18k,西安,3-5年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/f4aa85e72248a0a21XR82tm5EFs~.html,5
北京字节跳动,iOS高级工程师,30k-50k,上海,3-5年,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/9a54c17e9e8daada1HRz0t28FFM~.html,5
致力达成科技有限公司,iOS,10k-16k,深圳,1-3年,本科,,https://www.zhipin.com/job_detail/e56897b1fa0bc3361XV-29i1EVc~.html,5
无为网络科技,iOS,8k-15k,秦皇岛,3-5年,学历不限,"节日福利,年终奖,餐补,五险一金,带薪年假,交通补助,加班补助",https://www.zhipin.com/job_detail/6f6cc039daf996d51XZy2tm9GVA~.html,5
北京字节跳动,iOS架构师,50k-80k,上海,5-10年,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/f9c6c521b28482661HRz0t2_F1E~.html,5
信雅达软件,iOS,10k-20k,上海,3-5年,本科,"节日福利,定期体检,加班补助,五险一金",https://www.zhipin.com/job_detail/4db324aa9ddadc6e1n1609S7F1U~.html,5
福建小牛,iOS,8k-15k,福州,3-5年,本科,"年度旅游,公司氛围好,领导nice,带薪年假",https://www.zhipin.com/job_detail/3251c5b56729ffbf1XJ63t64FlE~.html,5
今日头条,iOS Leader,25k-50k,北京,3-5年,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/12931d1b8961c48c1X162di_GVY~.html,5
今日头条,iOS leader,30k-50k,北京,3-5年,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/db2a5eb6b1abcaea1XR82Ni9FVs~.html,5
蓝鲸创服,iOS,8k-13k,深圳,1年以内,本科,"公司氛围好,年度旅游,区块链,地铁周边,免费零食",https://www.zhipin.com/job_detail/d26868b46ce2bc071XB82dq4E1Q~.html,5
龙采科技,iOS,5k-10k,哈尔滨,1年以内,本科,"节日福利,带薪年假,全勤奖,通讯补贴,五险一金",https://www.zhipin.com/job_detail/b06824b27f2a794f1XZ72dW4F1Y~.html,5
博扬信息,iOS,7k-10k,济南,3-5年,大专,,https://www.zhipin.com/job_detail/6609fcbcac7d927e1n1y3dS1ElY~.html,5
百e国际,iOS,12k-18k,杭州,3-5年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/b16312f0c6b74ddb1nF-2dq4GVA~.html,5
格家网络,iOS,25k-40k,杭州,5-10年,本科,"节日福利,年终奖,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,全勤奖,五险一金",https://www.zhipin.com/job_detail/79277509adcca6c51HZ52d21FFs~.html,5
音飞集团,iOS,10k-15k,南京,3-5年,本科,"节日福利,年终奖,免费班车,员工旅游,带薪年假,定期体检,全勤奖,五险一金",https://www.zhipin.com/job_detail/1fb644a8bb9446d31Hdz2ty1GVo~.html,5
软微科技,iOS,6k-8k,青岛,1-3年,大专,"节日福利,年终奖,社保,带薪年假,交通补助,提供住宿",https://www.zhipin.com/job_detail/8fbb27b734140cdc1XR43tm0Fls~.html,5
华电顺承,iOS,7k-10k,武汉,3-5年,本科,"节日福利,年终奖,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/70d9453762c92b0d1nF82tm9FVc~.html,5
中仁科技,iOS,8k-10k,肇庆,1年以内,本科,"年终奖,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,通讯补贴,全勤奖,五险一金",https://www.zhipin.com/job_detail/67719f754317b76a1XJ62tm4ElU~.html,5
涂鸦智能,iOS,15k-30k,杭州,1年以内,本科,"节日福利,年终奖,带薪年假,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/e790b720743e5c711XRz39W1FVI~.html,5
龙采科技,IOS,6k-9k,大连,3-5年,学历不限,"节日福利,带薪年假,全勤奖,通讯补贴,五险一金",https://www.zhipin.com/job_detail/e78a70e868693a2e1XZ70ti7ElA~.html,5
遨游酒店信息技术公司,iOS,25k-50k,上海,5-10年,本科,"节日福利,年终奖,餐补,补充医疗保险,五险一金,员工旅游,带薪年假,定期体检,交通补助,通讯补贴,全勤奖,加班补助",https://www.zhipin.com/job_detail/416ddb07134c25151HZ92ti4E1U~.html,5
支付宝,IOS,25k-50k,上海,5-10年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,住房补贴,带薪年假,定期体检,交通补助,股票期权,通讯补贴,员工旅游,五险一金,包吃",https://www.zhipin.com/job_detail/9ccefd7a1f1eb85e1HZy2N-6GVs~.html,5
有赞,iOS,15k-25k,杭州,3-5年,本科,"节日福利,年终奖,餐补,带薪年假,定期体检,交通补助,股票期权,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/ec905bcfb4097f321XB52ty8F1o~.html,5
百得思维,iOS,10k-15k,合肥,3-5年,本科,,https://www.zhipin.com/job_detail/f96984e8f81e1bc01nx83t60GFo~.html,5
bilibili,iOS,20k-40k,上海,3-5年,本科,"节日福利,年终奖,餐补,住房补贴,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,通讯补贴,全勤奖,五险一金,包吃",https://www.zhipin.com/job_detail/5e7bbb552d64d4871HR53N67FVI~.html,5
屹通信息科技,ios,10k-13k,西安,1-3年,本科,"公司氛围好,智能硬件,扁平管理,年终分红,股票期权,地铁周边",https://www.zhipin.com/job_detail/65d983d6e913a2961HZz3dy7FVA~.html,5
屹通信息科技,ios,8k-12k,济宁,1-3年,本科,"公司氛围好,智能硬件,扁平管理,年终分红,股票期权,地铁周边",https://www.zhipin.com/job_detail/e47bd6f8b3afc9691HZz3dy7F1c~.html,5
涂鸦智能,iOS,20k-40k,杭州,经验不限,本科,"节日福利,年终奖,带薪年假,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/ed1ee8e63475df861Hd-29W8EVo~.html,5
天喻教育,iOS,6k-12k,武汉,1-3年,大专,"补充医疗保险,定期体检,五险一金",https://www.zhipin.com/job_detail/a199c1d12d2d2f2d1nB639y_EFQ~.html,5
东华博雅,ios,10k-18k,北京,3-5年,本科,,https://www.zhipin.com/job_detail/aa6f8ba1e87022dc1HV60921FFU~.html,5
中软国际,iOS,10k-18k,西安,3-5年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/f4aa85e72248a0a21XR82tm5EFs~.html,5
北京字节跳动,iOS高级工程师,30k-50k,上海,3-5年,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/9a54c17e9e8daada1HRz0t28FFM~.html,5
致力达成科技有限公司,iOS,10k-16k,深圳,1-3年,本科,,https://www.zhipin.com/job_detail/e56897b1fa0bc3361XV-29i1EVc~.html,5
无为网络科技,iOS,8k-15k,秦皇岛,3-5年,学历不限,"节日福利,年终奖,餐补,五险一金,带薪年假,交通补助,加班补助",https://www.zhipin.com/job_detail/6f6cc039daf996d51XZy2tm9GVA~.html,5
北京字节跳动,iOS架构师,50k-80k,上海,5-10年,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/f9c6c521b28482661HRz0t2_F1E~.html,5
信雅达软件,iOS,10k-20k,上海,3-5年,本科,"节日福利,定期体检,加班补助,五险一金",https://www.zhipin.com/job_detail/4db324aa9ddadc6e1n1609S7F1U~.html,5
福建小牛,iOS,8k-15k,福州,3-5年,本科,"年度旅游,公司氛围好,领导nice,带薪年假",https://www.zhipin.com/job_detail/3251c5b56729ffbf1XJ63t64FlE~.html,5
今日头条,iOS Leader,25k-50k,北京,3-5年,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/12931d1b8961c48c1X162di_GVY~.html,5
今日头条,iOS leader,30k-50k,北京,3-5年,本科,"节日福利,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/db2a5eb6b1abcaea1XR82Ni9FVs~.html,5
蓝鲸创服,iOS,8k-13k,深圳,1年以内,本科,"公司氛围好,年度旅游,区块链,地铁周边,免费零食",https://www.zhipin.com/job_detail/d26868b46ce2bc071XB82dq4E1Q~.html,5
龙采科技,iOS,5k-10k,哈尔滨,1年以内,本科,"节日福利,带薪年假,全勤奖,通讯补贴,五险一金",https://www.zhipin.com/job_detail/b06824b27f2a794f1XZ72dW4F1Y~.html,5
博扬信息,iOS,7k-10k,济南,3-5年,大专,,https://www.zhipin.com/job_detail/6609fcbcac7d927e1n1y3dS1ElY~.html,5
百e国际,iOS,12k-18k,杭州,3-5年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/b16312f0c6b74ddb1nF-2dq4GVA~.html,5
格家网络,iOS,25k-40k,杭州,5-10年,本科,"节日福利,年终奖,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,全勤奖,五险一金",https://www.zhipin.com/job_detail/79277509adcca6c51HZ52d21FFs~.html,5
音飞集团,iOS,10k-15k,南京,3-5年,本科,"节日福利,年终奖,免费班车,员工旅游,带薪年假,定期体检,全勤奖,五险一金",https://www.zhipin.com/job_detail/1fb644a8bb9446d31Hdz2ty1GVo~.html,5
软微科技,iOS,6k-8k,青岛,1-3年,大专,"节日福利,年终奖,社保,带薪年假,交通补助,提供住宿",https://www.zhipin.com/job_detail/8fbb27b734140cdc1XR43tm0Fls~.html,5
华电顺承,iOS,7k-10k,武汉,3-5年,本科,"节日福利,年终奖,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/70d9453762c92b0d1nF82tm9FVc~.html,5
中仁科技,iOS,8k-10k,肇庆,1年以内,本科,"年终奖,餐补,补充医疗保险,员工旅游,带薪年假,零食下午茶,定期体检,通讯补贴,全勤奖,五险一金",https://www.zhipin.com/job_detail/67719f754317b76a1XJ62tm4ElU~.html,5
涂鸦智能,iOS,15k-30k,杭州,1年以内,本科,"节日福利,年终奖,带薪年假,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/e790b720743e5c711XRz39W1FVI~.html,5
翔泰腾,iOS,8k-16k,广州,经验不限,大专,"提供住宿,移动互联网,公司氛围好,带薪年假,美女如云,年终分红,地铁周边,领导nice",https://www.zhipin.com/job_detail/e59fd1c1bb44f0ec0XVy3dy8GQ~~.html,5
上海屹通,iOS,6k-8k,合肥,1-3年,本科,五险一金,https://www.zhipin.com/job_detail/680007173e1c78291XFz09i_F1M~.html,5
前宝通,IOS,10k-15k,深圳,3-5年,大专,"移动互联网,公司氛围好,智能硬件,领导nice,电子商务,地铁周边,移动广告,互联网金融",https://www.zhipin.com/job_detail/2345fd8aba2151991nd739S7EVo~.html,5
坤渔科技,iOS,10k-20k,北京,3-5年,本科,"移动互联网,公司氛围好,年度旅游,带薪年假,年终分红,股票期权,地铁周边,领导nice",https://www.zhipin.com/job_detail/e9615b2fd3a81af81HV92d-5EFY~.html,5
伯俊软件,iOS,8k-12k,石家庄,3-5年,大专,,https://www.zhipin.com/job_detail/c62180bc3205ddc51XR_39i-FlE~.html,5
聚梦网络,IOS,7k-12k,徐州,经验不限,学历不限,"零食下午茶,加班补助,五险一金,带薪年假",https://www.zhipin.com/job_detail/ca7ff7ea95edbe941HVz3t2_EVE~.html,5
优倍快UBNT,iOS,8k-15k,厦门,1-3年,本科,"年终奖,带薪年假,零食下午茶,定期体检,五险一金",https://www.zhipin.com/job_detail/159084d935635f9b1nN93dS-FFM~.html,5
苏宁易购,iOS,13k-18k,南京,3-5年,本科,"节日福利,年终奖,餐补,五险一金,带薪年假,交通补助,通讯补贴,加班补助",https://www.zhipin.com/job_detail/a5155d95388244ba1nN52tS9FVU~.html,5
浙江甄优智能科技,IOS,10k-18k,杭州,3-5年,本科,"全勤奖,节日福利,五险一金",https://www.zhipin.com/job_detail/a83176157369927c1XJ83Ny9GVE~.html,5
乐刻运动健身,iOS,15k-25k,杭州,3-5年,本科,"节日福利,年终奖,带薪年假,定期体检,股票期权,五险一金",https://www.zhipin.com/job_detail/402343a339b7cf871nV43NS-FFc~.html,5
绛门科技,IOS,10k-15k,深圳,3-5年,本科,"定期体检,五险一金",https://www.zhipin.com/job_detail/af9bb40f1843cdda1XF62Ni4EVQ~.html,5
厦门铃盛软件有限公司,ios team lead,24k-35k,厦门,5-10年,本科,"节日福利,年终奖,餐补,免费班车,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/52ad9d1d9dbe6d9f1Hd609u0GFU~.html,5
宠爱有家,iOS,7k-10k,长沙,1-3年,本科,"节日福利,年终奖,五险一金,带薪年假,零食下午茶,交通补助,股票期权,加班补助",https://www.zhipin.com/job_detail/e7ac1005dbbee1c91XV83tS-FFY~.html,5
安景信息科技,iOS,6k-7k,苏州,1年以内,大专,"节日福利,年终奖,餐补,员工旅游,带薪年假,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/e2f1d7af0b9658d61Hd92N28E1c~.html,5
互通,iOS,6k-12k,珠海,3-5年,本科,"创业公司,移动互联网,公司氛围好,老板nice,带薪年假,美女如云,年终分红,互联网金融",https://www.zhipin.com/job_detail/3b362731d8ed884b1nJ50ty0Flc~.html,5
SHEIN（深圳）,iOS架构师,25k-40k,深圳,5-10年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,全勤奖,加班补助",https://www.zhipin.com/job_detail/e819eed97540551b1XN83t-0EFc~.html,5
景上添花,iOS,9k-10k,广州,3-5年,本科,,https://www.zhipin.com/job_detail/debc404f71fd25551n1y2d2-F1s~.html,5
博凯,iOS,10k-15k,北京,1-3年,本科,"不打卡,扁平管理,股票期权,领导nice",https://www.zhipin.com/job_detail/f78141773ee901911XJz2t-7.html,5
苏宁文创,iOS,12k-18k,南京,3-5年,本科,,https://www.zhipin.com/job_detail/0c0684cc67af26591HZz3d6_Flo~.html,5
阿里巴巴文化娱乐...,iOS资深工程师/专家,25k-35k,北京,3-5年,本科,"补充医疗保险,定期体检,五险一金",https://www.zhipin.com/job_detail/6e47d7638d889fde1Xx72dS9E1I~.html,5
心医国际,ios,5k-8k,西安,3-5年,大专,"年终奖,补充医疗保险,带薪年假,定期体检,五险一金",https://www.zhipin.com/job_detail/5de30fc79f4427211HV929m8Elc~.html,5
苏宁云商,iOS,12k-24k,南京,3-5年,本科,"节日福利,年终奖,餐补,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,通讯补贴,免费班车,加班补助",https://www.zhipin.com/job_detail/0819f4a31c2c26391nN50ti_GFI~.html,5
康乐通,iOS,6k-9k,扬州,1-3年,本科,,https://www.zhipin.com/job_detail/2676ee4124b124f31n163Ni0EFc~.html,5
拾点拾分网络科技公司,iOS,8k-10k,惠州,1-3年,大专,"年终奖,餐补,五险一金,带薪年假,交通补助,股票期权,通讯补贴,员工旅游,加班补助",https://www.zhipin.com/job_detail/1719ee7802ab454a1XB92ti8FlQ~.html,5
软通动力,IOS开发,10k-20k,东莞,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/b49c7f012513ce581Hd72tu1E1U~.html,5
七加一,iOS,6k-12k,潍坊,3-5年,本科,加班补助,https://www.zhipin.com/job_detail/770fbc60a36351551XF43Nm6Fls~.html,5
奇虫,iOS,12k-16k,北京,1-3年,本科,"移动互联网,新时代新未来,公司氛围好,互联网平台",https://www.zhipin.com/job_detail/8f8d9f86f2a0d7171HZ60ty4GVE~.html,5
天乾地坤CHIENKUN,Ios,4k-5k,承德,1-3年,本科,"全勤奖,股票期权,年终奖,五险一金",https://www.zhipin.com/job_detail/e69f6464e7bb05251XFy39u8GVI~.html,5
百料汇,iOS,15k-18k,上海,3-5年,本科,"年终奖,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/b584ed30ca0094c01HV7096_GFY~.html,5
